Acc_x (mg),Acc_y (mg),Acc_z (mg),Gyro_x(rad/s),Gyro_y(rad/s),Gyro_z(rad/s),dt(s),Roll(degree),Pitch(degree),Yaw(degree)
54.050756,990.820104,320.746682,-0.065366,0.259621,-0.159193,0.002425,78.279079,-6.329359,101.358148
67.593948,991.219011,321.717498,-0.02581,0.23996,-0.150941,0.00245,78.231852,-6.288523,101.396719
70.034163,998.311786,324.070363,0.014356,0.255095,-0.141901,0.00245,78.190262,-6.249286,101.437572
116.093216,947.892664,241.688447,0.080638,-0.033937,-0.071335,0.278875,78.941685,-5.374992,101.344772
112.554905,947.300236,243.679967,0.083387,0.001535,-0.067407,0.002425,78.929429,-5.373666,101.350729
110.541728,950.101335,248.033954,0.085678,0.036938,-0.063182,0.00245,78.91601,-5.37111,101.361841
107.918497,953.450906,252.453923,0.08858,0.068326,-0.059899,0.00245,78.901538,-5.367178,101.377479
107.430454,959.060349,256.589348,0.095452,0.092586,-0.05766,0.00245,78.886962,-5.362542,101.396602
106.393363,966.392959,262.194175,0.106296,0.111658,-0.058049,0.00245,78.872607,-5.356747,101.418446
103.282089,965.051194,266.579037,0.117597,0.121934,-0.057051,0.002425,78.858204,-5.349968,101.441648
104.868228,961.757441,266.997052,0.127677,0.120796,-0.058886,0.00245,78.845005,-5.343508,101.464885
106.759395,957.533911,266.570381,0.135772,0.108855,-0.064825,0.00245,78.832954,-5.337335,101.486318
111.883846,952.278665,264.39786,0.140964,0.101496,-0.07157,0.002425,78.821909,-5.332421,101.506332
115.727184,950.820935,262.865394,0.14524,0.104207,-0.083798,0.00245,78.81202,-5.326965,101.526527
116.825281,949.732085,264.301852,0.15028,0.124793,-0.094656,0.00245,78.802118,-5.319874,101.549312
111.761835,945.020983,265.953955,0.157306,0.151265,-0.10586,0.002475,78.792157,-5.308918,101.575771
100.597853,940.428765,272.709477,0.16372,0.160508,-0.119849,0.00245,78.780352,-5.292527,101.603102
90.104929,942.660118,276.553866,0.170898,0.139498,-0.137954,0.00245,78.768903,-5.270814,101.627108
85.956564,951.141628,276.726019,0.176243,0.096661,-0.156629,0.00245,78.759568,-5.246244,101.644591
81.076135,961.713582,274.130112,0.186018,0.06919,-0.173269,0.002425,78.753571,-5.218695,101.657531
69.180088,967.111052,274.89479,0.200985,0.06266,-0.181546,0.00245,78.750225,-5.186173,101.669412
61.127379,974.920877,273.656182,0.219312,0.050292,-0.186329,0.00245,78.75067,-5.150808,101.679341
52.281601,982.376506,270.454669,0.238708,0.028489,-0.187678,0.00245,78.755692,-5.113141,101.686063
43.191801,989.166285,264.21458,0.258409,-0.000194,-0.188445,0.002425,78.765918,-5.073675,101.688566
34.529039,994.65016,258.73343,0.273834,-0.029488,-0.185276,0.00245,78.781002,-5.032646,101.686927
30.6857,998.521561,250.242318,0.295979,-0.062139,-0.181169,0.00245,78.802346,-4.992067,101.680639
26.964373,1006.454405,240.197372,0.312626,-0.091201,-0.172298,0.002425,78.829439,-4.952704,101.670389
22.999024,1010.955602,228.219642,0.3308,-0.114401,-0.160328,0.00245,78.863508,-4.914369,101.656818
23.121035,1015.494919,215.812228,0.351571,-0.128144,-0.142531,0.00245,78.904461,-4.879068,101.641509
23.365056,1017.665083,202.285185,0.367759,-0.136362,-0.126889,0.00245,78.951742,-4.846393,101.625156
24.219131,1018.311535,187.774149,0.381199,-0.140466,-0.106047,0.00245,79.005091,-4.817132,101.608456
25.988287,1019.730856,174.509624,0.392959,-0.1561,-0.09089,0.002475,79.064589,-4.790998,101.589505
29.221571,1025.24466,161.954807,0.401053,-0.170721,-0.077377,0.002425,79.128068,-4.768332,101.568976
34.651049,1031.366987,145.469757,0.40426,-0.176467,-0.06492,0.00245,79.197535,-4.749232,101.547377
40.141532,1033.997616,131.04814,0.403802,-0.174315,-0.052023,0.00245,79.271007,-4.733625,101.526084
36.664226,1032.550705,120.119072,0.399984,-0.171895,-0.043612,0.00245,79.346786,-4.718144,101.505114
39.65349,1029.973811,106.794496,0.392195,-0.173674,-0.036029,0.00245,79.425068,-4.704798,101.483806
41.36164,1024.482962,92.535815,0.378908,-0.177334,-0.030456,0.002425,79.504828,-4.692982,101.462025
44.106881,1022.453787,78.211808,0.360887,-0.170114,-0.023115,0.00245,79.586447,-4.682971,101.440912
43.679844,1024.630636,69.197921,0.337367,-0.153116,-0.013324,0.00245,79.666978,-4.673771,101.422206
42.947779,1027.950646,61.454735,0.308655,-0.13464,-0.003814,0.00245,79.745304,-4.665196,101.406134
43.984871,1030.693666,57.774499,0.279943,-0.111276,0.005588,0.00245,79.820094,-4.65766,101.393472
41.300634,1033.456451,52.407055,0.251231,-0.085394,0.012286,0.002425,79.891557,-4.649531,101.384515
36.48121,1031.735449,49.058333,0.21977,-0.06058,0.019518,0.00245,79.959274,-4.640409,101.379066
33.125915,1027.87854,48.404347,0.185407,-0.040085,0.027776,0.00245,80.021721,-4.630965,101.376678
28.367496,1028.135223,50.783006,0.150891,-0.030458,0.037564,0.00245,80.078143,-4.621189,101.375949
26.781357,1027.437184,51.621858,0.11607,-0.02608,0.04565,0.002425,80.128938,-4.611899,101.376035
25.927282,1025.001392,55.060848,0.078195,-0.021559,0.058475,0.00245,80.173087,-4.604144,101.3772
28.672523,1019.282861,59.672368,0.042915,-0.015288,0.071868,0.00245,80.210416,-4.599022,101.379695
28.855539,1012.989502,66.467518,0.007636,-0.00704,0.086195,0.002475,80.240182,-4.595936,101.383941
33.735969,1010.86028,73.675409,-0.025199,0.005678,0.102198,0.00245,80.262733,-4.59618,101.390456
40.690581,1011.279898,84.175545,-0.055744,0.021885,0.118706,0.00245,80.277362,-4.60048,101.399882
44.167887,1013.631739,100.329738,-0.082165,0.043847,0.136093,0.002425,80.283093,-4.607458,101.413017
50.390434,1014.337408,115.220572,-0.101409,0.059199,0.15491,0.00245,80.281066,-4.61872,101.429257
56.918009,1016.265398,129.708828,-0.113016,0.06424,0.172877,0.00245,80.272882,-4.634239,101.44698
66.373841,1015.121772,142.599391,-0.12111,0.060123,0.187755,0.00245,80.259564,-4.654741,101.464811
76.622743,1012.521073,149.947341,-0.121874,0.056821,0.205178,0.002425,80.244044,-4.680535,101.482601
87.664714,1006.290121,161.018073,-0.120805,0.058094,0.22383,0.00245,80.224723,-4.712556,101.501509
99.194729,1000.719088,171.679638,-0.117597,0.058054,0.24139,0.00245,80.202307,-4.750521,101.521129
112.310883,998.758444,175.230073,-0.108129,0.049859,0.253586,0.00245,80.180185,-4.794284,101.54001
123.474866,994.676481,177.405705,-0.100951,0.037663,0.258098,0.00245,80.158404,-4.84233,101.557387
135.126891,988.628696,180.749441,-0.0953,0.026119,0.256488,0.002425,80.136471,-4.893655,101.573088
139.946315,984.078926,183.316636,-0.087816,0.006815,0.251176,0.00245,80.114668,-4.946472,101.586239
149.646169,979.35314,183.96272,-0.08354,-0.015841,0.242098,0.00245,80.093384,-5.001543,101.596074
156.539776,977.539144,187.422229,-0.080027,-0.038682,0.230466,0.002475,80.071642,-5.057823,101.602631
160.139092,981.46646,188.84466,-0.07514,-0.064743,0.21651,0.00245,80.051002,-5.113073,101.605195
165.690581,983.364889,191.169761,-0.071475,-0.086626,0.199455,0.002425,80.030833,-5.167501,101.604382
169.472914,981.316894,189.749494,-0.064602,-0.105442,0.179355,0.00245,80.012188,-5.220927,101.600429
170.143973,977.521543,187.230118,-0.059562,-0.125317,0.157751,0.00245,79.995212,-5.272,101.593141
171.181064,971.143751,188.240658,-0.056966,-0.145805,0.134749,0.00245,79.978308,-5.32078,101.582513
172.096144,969.981481,184.64702,-0.054522,-0.167843,0.109658,0.00245,79.963252,-5.366761,101.568112
172.645193,969.220378,185.220436,-0.052842,-0.178885,0.089185,0.002425,79.948594,-5.409971,101.551867
169.167887,970.700038,183.186372,-0.049788,-0.181732,0.069222,0.00245,79.935162,-5.449293,101.534494
166.666667,966.570352,182.092441,-0.04765,-0.177013,0.052446,0.00245,79.922191,-5.485417,101.51735
163.616398,962.502223,179.13312,-0.045206,-0.166523,0.035141,0.00245,79.910245,-5.51798,101.501166
158.18692,958.187014,177.494387,-0.045359,-0.14355,0.022803,0.00245,79.898343,-5.546609,101.487836
153.18448,954.256781,176.885864,-0.044901,-0.118739,0.011995,0.00245,79.886232,-5.571583,101.477684
144.826745,953.877736,179.303397,-0.04597,-0.091924,0.004009,0.002425,79.873003,-5.59192,101.4712
137.689117,957.849104,183.743886,-0.049635,-0.067965,0.000844,0.002475,79.857611,-5.608669,101.467967
131.222548,960.875257,185.268256,-0.051621,-0.051956,-0.003872,0.0024,79.84187,-5.621982,101.466931
124.084919,960.406794,189.669966,-0.053453,-0.042007,-0.0075,0.002475,79.82403,-5.632217,101.467287
117.49634,955.997084,192.708639,-0.053912,-0.034296,-0.009613,0.002425,79.80511,-5.639914,101.46877
112.859932,950.710402,195.478959,-0.054675,-0.030074,-0.01223,0.002475,79.784644,-5.645787,101.470909
107.735481,946.377687,198.723674,-0.054828,-0.02545,-0.015224,0.00245,79.762995,-5.649559,101.473723
104.807223,942.784049,199.885944,-0.05773,-0.01759,-0.017303,0.002425,79.740466,-5.651994,101.477596
102.550024,942.494424,200.3193,-0.058493,0.001701,-0.017955,0.00245,79.7174,-5.653102,101.484164
102.122987,943.716841,204.992282,-0.058799,0.034908,-0.014401,0.00245,79.692527,-5.653648,101.495557
100.536847,948.569606,211.018041,-0.052995,0.081944,-0.007605,0.00245,79.66634,-5.653224,101.513794
97.913616,952.498428,214.571297,-0.041999,0.135191,0.003472,0.002425,79.640353,-5.651993,101.539519
97.791606,958.265533,219.370311,-0.028407,0.187733,0.019561,0.00245,79.614408,-5.651378,101.57329
95.351391,959.831134,225.251682,-0.014051,0.2247,0.034506,0.00245,79.588316,-5.651003,101.612729
97.364568,960.760911,226.096369,0.003207,0.245259,0.047172,0.00245,79.564273,-5.652448,101.65535
105.234261,956.929603,222.127357,0.023214,0.267366,0.059259,0.002425,79.543872,-5.657629,101.700785
112.859932,970.51519,218.170481,0.049483,0.308313,0.075295,0.00245,79.528831,-5.665956,101.752538
112.554905,972.389429,220.865873,0.054828,0.339686,0.09536,0.00245,79.513421,-5.676,101.809223
115.361152,953.37569,230.066326,0.05269,0.329001,0.109481,0.00245,79.493599,-5.689708,101.865211
120.485603,952.962099,228.089491,0.059715,0.272546,0.112084,0.00245,79.476226,-5.7068,101.913375
138.482186,959.30177,227.508636,0.059562,0.206458,0.109603,0.002475,79.460522,-5.730756,101.95262
161.786237,967.310295,225.690024,0.066893,0.172317,0.108027,0.002425,79.447578,-5.76202,101.986261
178.074671,973.972535,221.863797,0.079264,0.18796,0.106206,0.00245,79.437916,-5.797361,102.02219
185.151293,970.172856,223.103062,0.096674,0.213729,0.102681,0.00245,79.429726,-5.833758,102.061676
192.166911,971.368068,223.884684,0.115765,0.224205,0.089451,0.00245,79.423967,-5.869967,102.102295
194.729136,966.440569,220.849122,0.132259,0.218553,0.072752,0.00245,79.421241,-5.904949,102.141646
201.195705,961.532835,216.126349,0.148448,0.197604,0.05372,0.002425,79.422131,-5.940001,102.177136
211.627623,966.513604,205.576983,0.163262,0.183998,0.030136,0.00245,79.429109,-5.97507,102.210112
219.131284,983.428707,192.500609,0.181131,0.204327,0.014355,0.00245,79.44342,-6.008631,102.244975
216.569058,988.229228,188.86433,0.189683,0.242736,0.003755,0.00245,79.45971,-6.038527,102.284759
209.187408,987.866278,189.343149,0.192585,0.263589,-0.014257,0.00245,79.47587,-6.063026,102.327003
199.487555,988.112605,186.957148,0.201748,0.25627,-0.038563,0.002425,79.493928,-6.0814,102.367129
188.689605,991.20389,181.792074,0.205872,0.213882,-0.064505,0.00245,79.515113,-6.093651,102.400945
179.843826,991.303473,174.42144,0.206788,0.153523,-0.090741,0.00245,79.539553,-6.101119,102.425484
177.830649,996.0782,163.949068,0.207094,0.089378,-0.117552,0.00245,79.568419,-6.105722,102.44008
176.000488,1001.24882,150.185862,0.202359,0.050603,-0.142176,0.002425,79.6014,-6.107396,102.448113
169.594924,1001.376921,138.686295,0.195181,0.060825,-0.154995,0.002475,79.637127,-6.10475,102.457088
156.844802,996.130427,134.07205,0.189989,0.083628,-0.161255,0.002425,79.672428,-6.097491,102.468731
142.569546,990.408785,129.34636,0.174563,0.088178,-0.169286,0.002475,79.707009,-6.084409,102.480982
128.904344,982.601027,123.630089,0.1486,0.074108,-0.181528,0.00245,79.739356,-6.06637,102.490703
116.520254,973.03575,122.201166,0.117903,0.055044,-0.193215,0.002425,79.767531,-6.043991,102.497421
105.295266,968.742567,122.071462,0.086747,0.029881,-0.19896,0.00245,79.79158,-6.017824,102.500633
94.680332,968.734568,125.578598,0.052842,0.001377,-0.205175,0.00245,79.810064,-5.988182,102.499877
88.030747,968.740499,129.026341,0.018632,-0.022535,-0.208901,0.00245,79.822909,-5.9566,102.495847
78.513909,968.200218,135.60434,-0.01176,-0.03762,-0.209459,0.00245,79.829498,-5.922369,102.489948
73.145437,979.233583,143.330389,-0.033752,-0.050149,-0.204867,0.002425,79.831248,-5.887483,102.482703
68.814056,985.613828,155.667204,-0.056813,-0.047964,-0.194786,0.00245,79.825985,-5.852273,102.476326
67.654954,989.828044,167.621304,-0.06674,-0.042167,-0.183387,0.00245,79.815678,-5.818177,102.471399
62.347487,990.997752,176.79351,-0.068268,-0.03991,-0.170936,0.00245,79.802322,-5.784184,102.467374
61.615422,990.539645,185.959881,-0.069489,-0.043616,-0.155804,0.00245,79.785974,-5.752297,102.463492
64.299658,986.502487,192.218982,-0.065213,-0.045868,-0.137508,0.002425,79.768226,-5.724237,102.460001
69.058077,984.657713,196.611187,-0.05941,-0.040321,-0.120363,0.00245,79.749639,-5.69992,102.457801
76.073694,980.558148,198.594707,-0.048413,-0.017553,-0.101062,0.002475,79.731335,-5.68002,102.459327
80.405076,981.438134,203.12471,-0.038792,0.011703,-0.084004,0.00245,79.712788,-5.663308,102.465453
83.394339,982.514656,208.95403,-0.027032,0.038426,-0.072873,0.00245,79.693842,-5.648447,102.475726
86.13958,983.61904,214.664563,-0.02077,0.052704,-0.06419,0.00245,79.673958,-5.635314,102.488351
92.301122,980.362751,218.663038,-0.014967,0.049514,-0.061958,0.002425,79.653651,-5.624746,102.500604
94.558321,981.904819,220.904555,-0.008094,0.03418,-0.066809,0.00245,79.633971,-5.614522,102.510762
101.878965,982.801653,224.561257,-0.002749,0.020754,-0.070429,0.00245,79.614277,-5.606455,102.519054
106.454368,977.392513,227.052211,0.008553,0.01267,-0.07609,0.002425,79.595281,-5.599558,102.52612
109.687653,976.546319,225.851163,0.021381,0.002276,-0.082606,0.00245,79.578616,-5.593027,102.531591
110.053685,973.980727,228.507778,0.030545,-0.017696,-0.093095,0.00245,79.562606,-5.585781,102.534109
113.530991,977.942493,229.249019,0.038639,-0.046775,-0.108229,0.002425,79.548295,-5.578318,102.532222
115.971205,981.627056,228.233397,0.045664,-0.081423,-0.12169,0.00245,79.536139,-5.570444,102.525082
118.167399,980.438432,226.889372,0.047955,-0.108796,-0.136738,0.00245,79.525107,-5.561986,102.513716
112.798926,976.047734,227.175423,0.050093,-0.12674,-0.147849,0.00245,79.514287,-5.55097,102.499606
108.833577,972.105077,228.757119,0.054981,-0.15116,-0.153419,0.00245,79.50376,-5.538742,102.482032
108.223524,973.681499,225.241887,0.055744,-0.184878,-0.161485,0.00245,79.495075,-5.526111,102.459447
107.552465,980.556369,220.776262,0.058493,-0.194344,-0.16794,0.00245,79.488839,-5.512494,102.435193
104.624207,987.313206,217.348189,0.067046,-0.171336,-0.167721,0.00245,79.485047,-5.497279,102.413981
97.913616,988.535526,216.945611,0.074987,-0.129916,-0.162398,0.002425,79.481947,-5.479864,102.398792
85.895559,990.738265,219.843374,0.083845,-0.089535,-0.154652,0.002475,79.478945,-5.458369,102.389193
75.158614,991.003701,219.78031,0.094231,-0.063153,-0.144072,0.00245,79.476982,-5.434575,102.383624
65.763787,995.674518,220.437213,0.111488,-0.055529,-0.134441,0.00245,79.477421,-5.40899,102.379344
62.652513,1009.574674,216.742101,0.129663,-0.056412,-0.121314,0.00245,79.48243,-5.384149,102.375085
62.83553,1020.164133,209.262747,0.146462,-0.054519,-0.103301,0.002425,79.492467,-5.361874,102.371322
58.931186,1020.03499,204.470226,0.165553,-0.049239,-0.081669,0.00245,79.5066,-5.341258,102.368674
60.944363,1012.721393,196.112777,0.183727,-0.046564,-0.058296,0.00245,79.525207,-5.324674,102.366811
64.909712,1012.076624,183.366699,0.19793,-0.046847,-0.037028,0.00245,79.549521,-5.312394,102.365106
71.437286,1009.672828,172.777144,0.206177,-0.038832,-0.018363,0.002425,79.577592,-5.304666,102.364713
79.734017,1007.142904,161.656718,0.213966,-0.019003,0.000092,0.00245,79.609859,-5.301706,102.367249
86.871645,1003.497775,154.222362,0.215646,0.004175,0.01698,0.00245,79.643978,-5.302862,102.373247
93.643241,1002.634637,148.819057,0.213355,0.023719,0.028623,0.00245,79.678954,-5.307301,102.382112
99.621767,1006.060258,142.228538,0.207705,0.034515,0.034763,0.002425,79.714766,-5.314049,102.392322
108.772572,1008.12058,136.383027,0.199916,0.040418,0.035677,0.00245,79.751353,-5.323623,102.403327
114.141044,1003.384438,132.26445,0.189225,0.046924,0.034693,0.00245,79.787242,-5.334716,102.415122
120.79063,997.080627,129.219381,0.175174,0.047559,0.029979,0.00245,79.821657,-5.347425,102.426836
128.416301,990.992365,124.721006,0.157611,0.041543,0.018842,0.002475,79.854858,-5.361387,102.437463
137.445095,989.659353,126.664145,0.139132,0.031794,0.008241,0.00245,79.884588,-5.376925,102.446426
146.412884,989.441544,124.921213,0.118361,0.024008,-0.007389,0.002425,79.9118,-5.393278,102.453789
150.988287,984.632174,125.923657,0.098201,0.02106,-0.021571,0.00245,79.935705,-5.409321,102.460543
159.285017,977.851147,129.722023,0.080638,0.015479,-0.0359,0.00245,79.955616,-5.426373,102.466321
165.141532,976.449989,134.092954,0.064755,0.0066,-0.052885,0.00245,79.971883,-5.443103,102.470594
175.146413,977.027926,141.246533,0.049941,0.002372,-0.070976,0.00245,79.983815,-5.460423,102.474057
180.270864,967.096124,145.120483,0.036654,-0.001033,-0.088559,0.002425,79.992192,-5.477568,102.476748
184.114202,955.096754,159.412493,0.023061,-0.017793,-0.107393,0.00245,79.993671,-5.49411,102.477187
181.124939,970.152127,174.034685,0.021534,-0.070554,-0.135925,0.00245,79.991849,-5.505938,102.469969
185.090288,977.668848,183.129046,0.012065,-0.164661,-0.164743,0.00245,79.987596,-5.516744,102.449206
187.469497,982.209961,188.079133,0.011149,-0.269915,-0.200882,0.00245,79.983444,-5.525506,102.413061
186.24939,983.023116,187.016637,0.01512,-0.364103,-0.232699,0.002425,79.981554,-5.531943,102.36353
198.450464,969.718017,172.679647,0.005956,-0.451479,-0.264801,0.00245,79.983398,-5.540575,102.300201
208.028306,942.233396,162.160226,-0.014203,-0.462729,-0.294421,0.00245,79.984473,-5.550311,102.234406
206.320156,935.813716,158.273388,-0.014661,-0.38598,-0.315324,0.002475,79.985412,-5.55486,102.178102
193.814056,944.209574,165.756781,-0.018785,-0.278123,-0.331753,0.0024,79.982488,-5.550932,102.137966
177.342606,955.904458,180.280048,-0.022603,-0.187328,-0.349674,0.002475,79.973749,-5.535019,102.109251
157.27184,967.157138,191.879855,-0.021381,-0.140077,-0.37122,0.00245,79.961676,-5.508415,102.08714
138.604197,974.838863,202.140814,-0.018327,-0.138974,-0.394649,0.00245,79.94736,-5.472359,102.064851
124.877989,974.588865,204.27531,-0.011607,-0.168075,-0.416377,0.00245,79.933777,-5.42988,102.038029
